,jfel,jmis,jot,pri,gender,age,charge,Race,two_year_recid
1255,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
6975,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
6023,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
5086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1686,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2790,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
6752,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3670,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3441,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
7062,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5045,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
1786,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
5442,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5449,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3784,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3711,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5809,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
5434,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
5636,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
2930,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
806,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2297,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
5292,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
6628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4089,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
5523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3072,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
4371,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
6624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1268,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
4583,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
2643,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5330,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2240,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
5139,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
2388,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
5659,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
5129,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
3130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
7160,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1349,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1743,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3883,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
6530,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5402,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6318,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
268,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
6849,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1
59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
685,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1468,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
5476,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
7078,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
6479,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
2686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
4862,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1318,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2710,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
5658,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
2288,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
459,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2018,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
1936,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
4448,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3194,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3686,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6310,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3259,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1086,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
1533,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
5429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
6255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2131,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
2464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3181,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
395,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
6594,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4764,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4718,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2898,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
2111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5057,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
4133,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4558,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0
6091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5850,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3545,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
4621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
7170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2028,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
5494,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
2920,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1629,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
209,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1026,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
5299,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3573,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
6288,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
6408,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2308,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
5822,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
6129,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2405,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
6851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
5278,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2558,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0
1618,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5348,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3330,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1
3890,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
470,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
5401,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4107,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
5883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2152,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
4434,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
5221,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
970,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4974,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2684,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6532,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
5690,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
4798,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5439,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
6635,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
6223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
4244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
6960,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5975,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
5035,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
5164,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
661,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1382,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
1443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1579,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
4185,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
4116,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3177,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2192,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
5284,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
4743,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
5638,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1035,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
6232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
2519,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
4853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4234,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1772,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3810,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
863,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5003,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
4301,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
3088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2289,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1327,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
5853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6447,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
2821,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1411,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
232,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1807,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5751,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
690,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1701,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
915,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
4392,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2822,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2191,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
155,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6440,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
4674,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
4380,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
3038,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
4450,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
4123,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4559,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
781,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
2247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
5289,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
2619,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2798,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
1725,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
407,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4423,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
2975,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
861,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1160,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
5520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4992,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4747,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
6926,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1545,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
6795,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
6615,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
783,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2127,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
4163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
5652,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
592,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
3837,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
5059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4696,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
6630,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6106,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1297,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
6806,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
824,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
1519,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1
5080,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
1929,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3017,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5029,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4861,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
82,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
4486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
5478,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2671,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
974,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6032,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3376,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
5250,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2785,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
3751,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
4766,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
2956,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
5585,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
3209,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6425,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
6136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6283,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
1363,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
471,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
6638,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
3774,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
935,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
6180,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4795,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
1970,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
5836,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2618,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1164,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2739,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1544,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4651,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
5345,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1
101,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
4276,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
5624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
5662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3420,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
506,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
6243,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2256,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1823,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
5108,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
1863,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
6323,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
3244,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
1001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6280,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
5954,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
3069,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
6060,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1644,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
7073,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
2668,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
3748,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
1358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2659,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
2124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
5155,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
656,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
551,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2386,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1129,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
4801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
638,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
7007,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5897,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6366,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
6269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
4145,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
1907,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2637,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
755,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
1149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
6090,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5635,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
1999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2649,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
4946,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6446,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
4077,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
188,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2699,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
5773,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
4870,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4601,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2725,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
3464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
6221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
346,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1110,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5540,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
5587,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3398,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
4521,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5840,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6544,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
3531,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
5331,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
6668,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
7114,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5713,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6714,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2015,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
