,jfel,jmis,jot,pri,gender,age,charge,Race,two_year_recid
3602,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
2506,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
984,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1204,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
3778,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3883,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3283,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
3278,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1195,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
158,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
783,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3678,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
34,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3275,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
4067,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
2918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1630,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3039,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3485,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
1310,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1712,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2040,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
3557,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2803,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
2743,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2292,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3611,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
836,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1496,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
62,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
1494,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3901,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1870,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1349,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3625,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
2822,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
958,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3790,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3682,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
3584,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
176,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
572,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
495,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
2555,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2888,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2140,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3000,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0
3263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3340,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1346,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2579,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2578,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2807,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2454,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
2031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3981,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3045,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1440,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
1055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3622,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
368,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2802,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1654,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
2679,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
1185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2721,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1664,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1
810,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
255,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2389,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1876,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3660,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1683,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3248,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3336,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
114,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
294,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
574,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
3112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3024,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3430,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
1385,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
3532,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
174,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3301,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
3474,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1233,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
807,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
2353,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1799,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3950,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1694,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
1987,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3092,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0
1962,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
1696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3128,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3197,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
3680,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1451,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2358,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
673,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
3461,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
985,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1116,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
1282,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1202,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3547,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
3317,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3351,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3819,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
3345,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
2426,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1189,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
151,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1032,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
1812,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2231,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1988,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3540,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
451,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
423,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
835,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
636,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1457,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
2163,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3600,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
3989,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2911,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
3811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1697,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3710,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1883,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
950,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2302,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3949,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1764,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
680,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3171,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
4097,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
3985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
540,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1863,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1684,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1558,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
852,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1838,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
4085,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3588,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
560,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
817,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
229,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
4058,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
3567,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2045,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
142,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4095,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
3113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3036,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
80,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
3117,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3033,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1033,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2778,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
3691,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
227,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
1241,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
1401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3659,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1781,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
779,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1872,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2726,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
1105,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
3393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2253,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3555,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
266,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2688,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3961,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
171,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
1240,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2642,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
3473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
340,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
401,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
428,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
203,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
2252,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
1700,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3148,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2166,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2805,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3534,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
4056,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3683,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2159,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1996,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3786,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2878,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1301,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
153,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
3374,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3621,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
3025,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1411,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1465,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
3189,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3794,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2655,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
3827,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
211,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
2860,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
278,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1182,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1315,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2215,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3315,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1
3945,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3773,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
2232,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1134,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
68,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
738,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3191,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1389,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2095,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1667,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3589,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2030,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1807,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
771,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
228,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1000,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
4003,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2649,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3009,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3620,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3358,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4059,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1376,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3016,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1525,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3746,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2475,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
4117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
3980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3241,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2870,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
385,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4045,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
367,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3280,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1312,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
226,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3373,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1
3616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
589,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2053,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0
3102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2842,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2825,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
733,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
418,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
735,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
3453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1365,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
947,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
468,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3543,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
1769,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1445,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1098,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1316,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
1983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1994,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2396,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1118,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
956,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3066,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2879,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1591,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
1511,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3973,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3353,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
